51.529354	-0.127372	1.204649171E9
51.53116	-0.124036	1.234325814E9
51.529638	-0.127898	1.234344693E9
51.53116	-0.124036	1.234325775E9
51.531257	-0.123757	1.234325758E9
51.529474	-0.127823	1.23434462E9
51.529551	-0.128155	1.234344632E9
51.531934	-0.123714	1.234363111E9
51.531257	-0.123757	1.234325748E9
51.530806	-0.123435	1.234363009E9
51.529291	-0.128059	1.272903389E9
51.529041	-0.127115	1.195303886E9
51.528807	-0.127458	1.196811137E9
51.529311	-0.126863	1.196429962E9
51.529311	-0.126863	1.196430067E9
51.529194	-0.127603	1.196424062E9
51.529431	-0.127404	1.19694789E9
51.529177	-0.127383	1.209987508E9
51.52918	-0.127363	1.209735958E9
51.529832	-0.127801	1.234327739E9
51.52895	-0.127308	1.234326222E9
51.52895	-0.127308	1.234326217E9
51.52895	-0.127308	1.234326227E9
51.529938	-0.126997	1.234326186E9
51.530022	-0.126407	1.234327309E9
51.5298	-0.1276	1.24196048E9
51.5298	-0.1276	1.241960405E9
51.5298	-0.1276	1.241960309E9
51.5298	-0.1276	1.241960287E9
51.529051	-0.127394	1.254410158E9
51.529805	-0.127426	1.254411874E9
51.529051	-0.127394	1.254410123E9
51.529051	-0.127394	1.254410103E9
51.529051	-0.127394	1.25441008E9
51.529051	-0.127394	1.254410023E9
51.529805	-0.127426	1.254410755E9
51.519171	-0.127125	1.180356502E9
51.519171	-0.127125	1.180355369E9
51.519171	-0.127125	1.180356144E9
51.519171	-0.127125	1.180356526E9
51.519171	-0.127125	1.180355222E9
51.519171	-0.127125	1.180354794E9
51.519171	-0.127125	1.18035446E9
51.529494	-0.127072	1.27540668E9
51.529037	-0.127351	1.17267422E9
51.529031	-0.127662	1.172925832E9
51.529685	-0.127748	1.184692969E9
51.529137	-0.126922	1.184260131E9
51.529137	-0.126922	1.184259918E9
51.529635	-0.127533	1.18803157E9
51.529705	-0.127533	1.191507469E9
51.529705	-0.127533	1.191507152E9
51.529705	-0.127533	1.191508263E9
51.529705	-0.127533	1.19150746E9
51.529705	-0.127533	1.191507103E9
51.529404	-0.127458	1.189597274E9
51.529271	-0.127404	1.221587604E9
51.529271	-0.127404	1.221588516E9
51.529271	-0.127404	1.221588697E9
51.529271	-0.127404	1.221586904E9
51.529271	-0.127404	1.221588706E9
51.529271	-0.127404	1.221588942E9
51.529271	-0.127404	1.221586976E9
51.529071	-0.127421	1.224950059E9
51.529071	-0.127421	1.224950056E9
51.529071	-0.127421	1.224950023E9
51.529071	-0.127421	1.224950252E9
51.529191	-0.127683	1.230565491E9
51.528937	-0.127571	1.21722891E9
51.529538	-0.127437	1.233398512E9
51.529491	-0.128059	1.204396217E9
51.529665	-0.128113	1.204393331E9
51.529661	-0.127919	1.204393305E9
51.529541	-0.127716	1.204393359E9
51.529661	-0.127866	1.20439621E9
51.529588	-0.127812	1.204392238E9
51.529004	-0.127276	1.226764967E9
51.529004	-0.127276	1.226764921E9
51.529004	-0.127276	1.226765289E9
51.529004	-0.127276	1.226765306E9
51.529004	-0.127276	1.226765118E9
51.529004	-0.127276	1.226765206E9
51.529004	-0.127276	1.226764911E9
51.529832	-0.127544	1.233851936E9
51.529398	-0.126943	1.234265129E9
51.529398	-0.126943	1.23426548E9
51.52895	-0.127308	1.234326239E9
51.529398	-0.126943	1.234265437E9
51.528663	-0.127115	1.234326492E9
51.528663	-0.127115	1.234326502E9
51.529258	-0.127394	1.234327571E9
51.530813	-0.127072	1.234344504E9
51.529124	-0.127608	1.234327365E9
51.529294	-0.127748	1.237461917E9
51.529294	-0.127748	1.237461949E9
51.5298	-0.1276	1.241960348E9
51.5298	-0.1276	1.242548815E9
51.528774	-0.127394	1.250260705E9
51.528167	-0.127333	1.256994116E9
51.519171	-0.127125	1.180354546E9
51.519171	-0.127125	1.18035666E9
51.529021	-0.126745	1.261365479E9
51.528984	-0.126809	1.26136541E9
51.529354	-0.127447	1.26365596E9
51.529788	-0.127853	1.269081755E9
51.529	-0.1275	1.269175399E9
51.528802	-0.127201	1.276275565E9
51.529151	-0.127477	1.276097008E9
51.529371	-0.127571	1.279917532E9
51.529017	-0.127115	1.279724404E9
51.529093	-0.127395	1.283508041E9
51.530062	-0.128064	1.289027949E9
51.529021	-0.126745	1.292276567E9
51.528984	-0.127125	1.169768178E9
51.528805	-0.127355	1.191146418E9
51.52893	-0.127598	1.217358041E9
51.52893	-0.127598	1.217358045E9
51.52893	-0.127598	1.216231982E9
51.529271	-0.127404	1.221588968E9
51.529271	-0.127404	1.221588434E9
51.528937	-0.127571	1.217228842E9
51.529037	-0.126836	1.233097341E9
51.529504	-0.127855	1.204392243E9
51.529541	-0.127844	1.204396404E9
51.529004	-0.127276	1.226765024E9
51.529091	-0.127415	1.25241329E9
51.529091	-0.127415	1.252413081E9
51.529091	-0.127415	1.252413184E9
51.529091	-0.127415	1.252413206E9
51.529091	-0.127415	1.252413258E9
51.529091	-0.127415	1.252413161E9
51.529091	-0.127415	1.252413108E9
51.529091	-0.127415	1.25241305E9
51.5305	-0.123834	1.253311778E9
51.533636	-0.128874	1.253984195E9
51.528774	-0.127308	1.204985892E9
51.529151	-0.127477	1.276097191E9
51.529261	-0.127581	1.279917603E9
51.529	-0.127333	1.281276211E9
51.529386	-0.127345	1.28404935E9
51.529918	-0.127753	1.284761647E9
51.530085	-0.127421	1.284761643E9
51.529177	-0.127528	1.28902447E9
51.530062	-0.128064	1.289028268E9
51.529396	-0.128327	1.291281782E9
51.52891	-0.127437	1.174071654E9
51.52855	-0.128113	1.177091497E9
